zaman,kur,alis,satis
1746591563,CHF,46.0696,48.433
1746591563,NOK,3.7099,3.8742
1746591563,SEK,3.9516,4.1837
1746591563,CAD,27.4933,29.1064
1746591563,AUD,24.3555,26.2922
1746591563,DKK,5.7919,6.0724
1746591563,XAU,4112.8823,4300.2159
1746591563,XAG,39.9386,42.5395
1746591563,XPD,1129.2638,1303.1131
1746591563,XPT,1184.4567,1291.2939
1746592806,USD,37.9542,39.5197
1746592806,EUR,42.9074,45.0404
1746592806,GBP,50.4996,52.9516
1746592806,JPY,0.2653,0.2793
1746592806,SAR,10.2092,10.6271
1746592806,CHF,46.0696,48.4097
1746592806,NOK,3.7118,3.8762
1746592806,SEK,3.9504,4.1824
1746592806,CAD,27.4854,29.0959
1746592806,AUD,24.3286,26.2648
1746592806,DKK,5.791,6.0714
1746592806,XAU,4109.6666,4297.0535
1746592806,XAG,39.8541,42.477
1746592806,XPD,1125.8102,1301.8896
1746592806,XPT,1181.6362,1288.2645
1746593445,USD,37.9542,39.5197
1746593445,EUR,42.8882,45.0287
1746593445,GBP,50.4689,52.9242
1746593445,JPY,0.2652,0.2792
1746593445,SAR,10.2092,10.6271
1746593445,CHF,46.0474,48.4097
1746593445,NOK,3.7104,3.8747
1746593445,SEK,3.9484,4.1803
1746593445,CAD,27.4775,29.0876
1746593445,AUD,24.3056,26.2531
1746593445,DKK,5.789,6.0693
1746593445,XAU,4108.5499,4296.5532
1746593445,XAG,39.8426,42.4457
1746593445,XPD,1125.649,1302.171
1746593445,XPT,1184.357,1285.1999
1746593815,USD,37.9542,39.5197
1746593815,EUR,42.8959,45.0287
1746593815,GBP,50.4689,52.9242
1746593815,JPY,0.2651,0.279
1746593815,SAR,10.2092,10.6271
1746593815,CHF,46.0585,48.4039
1746593815,NOK,3.7104,3.8747
1746593815,SEK,3.9482,4.1801
1746593815,CAD,27.4775,29.0876
1746593815,AUD,24.3171,26.2531
1746593815,DKK,5.7891,6.0694
1746593815,XAU,4106.7079,4294.4267
1746593815,XAG,39.8541,42.4691
1746593815,XPD,1127.5025,1301.315
1746593815,XPT,1183.9272,1284.7621
1746594756,USD,37.9597,39.5192
1746594756,EUR,42.9328,45.0633
1746594756,GBP,50.507,52.9626
1746594756,JPY,0.2654,0.2793
1746594756,SAR,10.2101,10.6267
1746594756,CHF,46.093,48.4265
1746594756,NOK,3.7151,3.8748
1746594756,SEK,3.9552,4.1781
1746594756,CAD,27.4913,29.0914
1746594756,AUD,24.3283,26.2606
1746594756,DKK,5.7943,6.0741
1746594756,XAU,4113.6826,4301.1232
1746594756,XAG,39.9213,42.5312
1746594756,XPD,1128.8241,1302.483
1746594756,XPT,1183.8864,1288.299
1746595947,USD,37.9597,39.5197
1746595947,EUR,42.9366,45.0678
1746595947,GBP,50.5185,52.9633
1746595947,JPY,0.2654,0.2793
1746595947,SAR,10.2128,10.6241
1746595947,CHF,46.0762,48.433
1746595947,NOK,3.7143,3.8721
1746595947,SEK,3.9574,4.1801
1746595947,CAD,27.4953,29.0959
1746595947,AUD,24.3436,26.2844
1746595947,DKK,5.795,6.0747
1746595947,XAU,4113.0531,4300.0556
1746595947,XAG,39.9482,42.5278
1746595947,XPD,1129.1426,1302.8238
1746595947,XPT,1182.5469,1288.6827
1746596674,USD,37.9622,39.5192
1746596674,EUR,42.9471,45.0711
1746596674,GBP,50.5179,52.9626
1746596674,JPY,0.2655,0.2793
1746596674,SAR,10.2135,10.6237
1746596674,CHF,46.0904,48.444
1746596674,NOK,3.7147,3.8729
1746596674,SEK,3.958,4.181
1746596674,CAD,27.4891,29.0956
1746596674,AUD,24.3337,26.2567
1746596674,DKK,5.7962,6.0755
1746596674,XAU,4116.8154,4303.2887
1746596674,XAG,39.9316,42.5077
1746596674,XPD,1129.8461,1303.4485
1746596674,XPT,1184.2478,1288.5883
1746597017,USD,37.9622,39.5192
1746597017,EUR,42.9663,45.0907
1746597017,GBP,50.5295,52.9548
1746597017,JPY,0.2655,0.2794
1746597017,SAR,10.2135,10.6237
1746597017,CHF,46.1238,48.4789
1746597017,NOK,3.7171,3.8749
1746597017,SEK,3.9603,4.183
1746597017,CAD,27.4891,29.0956
1746597017,AUD,24.3299,26.2645
1746597017,DKK,5.7987,6.0781
1746597017,XAU,4114.6545,4301.4867
1746597017,XAG,39.924,42.5312
1746597017,XPD,1130.3642,1303.9762
1746597017,XPT,1183.6798,1288.0098
1746597370,USD,37.9622,39.5192
1746597370,EUR,42.9701,45.0946
1746597370,GBP,50.5295,52.9705
1746597370,JPY,0.2656,0.2795
1746597370,SAR,10.2135,10.6237
1746597370,CHF,46.1127,48.4673
