zaman,kur,alis,satis
1736912899,RON,7.1105,7.5935
1736912899,RUB,0.3318,0.36507
1736912899,SAR,9.15927,9.82604
1736912899,SEK,3.07253,3.2796
1736912899,USD,34.022,36.722
1736912899,XAG,32.66,35.281
1736912899,XAU,2911.823,3143.552
1736912899,XPT,1023.72,1113.333
1736912899,ZAR,1.8136,1.936
1736913259,AED,9.3605,10.04167
1736913259,AUD,21.2724,22.6993
1736913259,CAD,23.9355,25.5396
1736913259,CHF,37.6516,40.1765
1736913259,CNY,4.6861,4.99987
1736913259,DKK,4.74381,5.06187
1736913259,EUR,35.0461,37.8311
1736913259,GBP,41.5137,44.8156
1736913259,JPY,21.756,23.2139
1736913259,KWD,111.3661,119.5412
1736913259,NOK,3.01807,3.22166
1736913259,PLN,8.2954,8.8548
1736913259,RON,7.1105,7.5935
1736913259,RUB,0.3318,0.36507
1736913259,SAR,9.15927,9.82604
1736913259,SEK,3.07253,3.2796
1736913259,USD,34.022,36.722
1736913259,XAG,32.66,35.281
1736913259,XAU,2911.823,3143.552
1736913259,XPT,1023.72,1113.333
1736913259,ZAR,1.8136,1.936
1736914219,AED,9.36072,10.04189
1736914219,AUD,21.2768,22.704
1736914219,CAD,23.9344,25.5402
1736914219,CHF,37.6524,40.1774
1736914219,CNY,4.68614,4.99991
1736914219,DKK,4.743,5.06107
1736914219,EUR,35.0401,37.8245
1736914219,GBP,41.5113,44.8129
1736914219,JPY,21.7579,23.2159
1736914219,KWD,111.3723,119.5438
1736914219,NOK,3.01745,3.22105
1736914219,PLN,8.2942,8.8541
1736914219,RON,7.1093,7.5942
1736914219,RUB,0.33181,0.36508
1736914219,SAR,9.15826,9.82678
1736914219,SEK,3.07192,3.27905
1736914219,USD,34.023,36.723
1736914219,XAG,32.601,35.231
1736914219,XAU,2911.663,3143.303
1736914219,XPT,1022.54,1112.814
1736914219,ZAR,1.813,1.9355
1736915299,AED,9.36152,10.04269
1736915299,AUD,21.276,22.703
1736915299,CAD,23.9398,25.5458
1736915299,CHF,37.6515,40.1762
1736915299,CNY,4.68654,5.00031
1736915299,DKK,4.74322,5.06127
1736915299,EUR,35.0432,37.8239
1736915299,GBP,41.5081,44.8055
1736915299,JPY,21.7763,23.2354
1736915299,KWD,111.3782,119.5534
1736915299,NOK,3.01863,3.22236
1736915299,PLN,8.2951,8.8542
1736915299,RON,7.1092,7.5935
1736915299,RUB,0.33183,0.36511
1736915299,SAR,9.16002,9.82678
1736915299,SEK,3.07245,3.27958
1736915299,USD,34.026,36.726
1736915299,XAG,32.617,35.233
1736915299,XAU,2911.882,3143.497
1736915299,XPT,1022.924,1113.317
1736915299,ZAR,1.8132,1.9357
1736915899,AED,9.36129,10.04246
1736915899,AUD,21.2847,22.7123
1736915899,CAD,23.9425,25.547
1736915899,CHF,37.6589,40.1841
1736915899,CNY,4.68643,5.0002
1736915899,DKK,4.74395,5.06213
1736915899,EUR,35.0491,37.834
1736915899,GBP,41.5206,44.8191
1736915899,JPY,21.7896,23.2496
1736915899,KWD,111.3827,119.5545
1736915899,NOK,3.01941,3.22311
1736915899,PLN,8.2967,8.8563
1736915899,RON,7.1111,7.5943
1736915899,RUB,0.33183,0.3651
1736915899,SAR,9.16028,9.82708
1736915899,SEK,3.07329,3.28056
1736915899,USD,34.025,36.725
1736915899,XAG,32.632,35.251
1736915899,XAU,2912.212,3143.847
1736915899,XPT,1023.096,1113.173
1736915899,ZAR,1.8139,1.9365
1736916259,AED,9.36129,10.04246
1736916259,AUD,21.2795,22.7067
1736916259,CAD,23.9409,25.5452
1736916259,CHF,37.6547,40.1841
1736916259,CNY,4.68643,5.0002
1736916259,DKK,4.74369,5.06178
1736916259,EUR,35.0457,37.8304
1736916259,GBP,41.5138,44.8118
1736916259,JPY,21.7868,23.2466
1736916259,KWD,111.3971,119.5739
1736916259,NOK,3.01872,3.22243
1736916259,PLN,8.2959,8.8555
1736916259,RON,7.1103,7.5945
